Filepath,Label
preprocessed/21_gaf/gaf_mid/20.png,gaf_mid
preprocessed/21_gaf/gaf_mid/22.png,gaf_mid
preprocessed/21_gaf/gaf_mid/42.png,gaf_mid
preprocessed/21_gaf/gaf_mid/49.png,gaf_mid
preprocessed/21_gaf/gaf_mid/21.png,gaf_mid
preprocessed/21_gaf/gaf_mid/25.png,gaf_mid
preprocessed/21_gaf/gaf_mid/18.png,gaf_mid
preprocessed/21_gaf/gaf_mid/57.png,gaf_mid
preprocessed/21_gaf/gaf_mid/4.png,gaf_mid
preprocessed/21_gaf/gaf_mid/16.png,gaf_mid
preprocessed/21_gaf/gaf_mid/17.png,gaf_mid
preprocessed/21_gaf/gaf_mid/23.png,gaf_mid
preprocessed/21_gaf/gaf_mid/24.png,gaf_mid
preprocessed/21_gaf/gaf_mid/9.png,gaf_mid
preprocessed/21_gaf/gaf_mid/104.png,gaf_mid
preprocessed/21_gaf/gaf_mid/8.png,gaf_mid
preprocessed/21_gaf/gaf_mid/101.png,gaf_mid
preprocessed/21_gaf/gaf_mid/65.png,gaf_mid
preprocessed/21_gaf/gaf_mid/39.png,gaf_mid
preprocessed/21_gaf/gaf_mid/56.png,gaf_mid
preprocessed/21_gaf/gaf_end/51.png,gaf_end
preprocessed/21_gaf/gaf_end/94.png,gaf_end
preprocessed/21_gaf/gaf_end/61.png,gaf_end
preprocessed/21_gaf/gaf_end/19.png,gaf_end
preprocessed/21_gaf/gaf_end/112.png,gaf_end
preprocessed/21_gaf/gaf_end/79.png,gaf_end
preprocessed/21_gaf/gaf_end/103.png,gaf_end
preprocessed/21_gaf/gaf_end/1.png,gaf_end
preprocessed/21_gaf/gaf_end/48.png,gaf_end
preprocessed/21_gaf/gaf_end/114.png,gaf_end
preprocessed/21_gaf/gaf_end/14.png,gaf_end
preprocessed/21_gaf/gaf_end/88.png,gaf_end
preprocessed/21_gaf/gaf_end/85.png,gaf_end
preprocessed/21_gaf/gaf_end/74.png,gaf_end
preprocessed/21_gaf/gaf_end/40.png,gaf_end
preprocessed/21_gaf/gaf_end/63.png,gaf_end
preprocessed/21_gaf/gaf_end/41.png,gaf_end
preprocessed/21_gaf/gaf_end/3.png,gaf_end
preprocessed/21_gaf/gaf_end/11.png,gaf_end
preprocessed/21_gaf/gaf_end/36.png,gaf_end
preprocessed/21_gaf/gaf_begin/99.png,gaf_begin
preprocessed/21_gaf/gaf_begin/58.png,gaf_begin
preprocessed/21_gaf/gaf_begin/97.png,gaf_begin
preprocessed/21_gaf/gaf_begin/105.png,gaf_begin
preprocessed/21_gaf/gaf_begin/96.png,gaf_begin
preprocessed/21_gaf/gaf_begin/28.png,gaf_begin
preprocessed/21_gaf/gaf_begin/55.png,gaf_begin
preprocessed/21_gaf/gaf_begin/164.png,gaf_begin
preprocessed/21_gaf/gaf_begin/110.png,gaf_begin
preprocessed/21_gaf/gaf_begin/43.png,gaf_begin
preprocessed/21_gaf/gaf_begin/82.png,gaf_begin
preprocessed/21_gaf/gaf_begin/100.png,gaf_begin
preprocessed/21_gaf/gaf_begin/187.png,gaf_begin
preprocessed/21_gaf/gaf_begin/98.png,gaf_begin
preprocessed/21_gaf/gaf_begin/59.png,gaf_begin
preprocessed/21_gaf/gaf_begin/181.png,gaf_begin
preprocessed/21_gaf/gaf_begin/169.png,gaf_begin
preprocessed/21_gaf/gaf_begin/178.png,gaf_begin
preprocessed/21_gaf/gaf_begin/108.png,gaf_begin
preprocessed/21_gaf/gaf_begin/90.png,gaf_begin
preprocessed/22_kaf/kaf_mid/71.png,kaf_mid
preprocessed/22_kaf/kaf_mid/58.png,kaf_mid
preprocessed/22_kaf/kaf_mid/89.png,kaf_mid
preprocessed/22_kaf/kaf_mid/20.png,kaf_mid
preprocessed/22_kaf/kaf_mid/19.png,kaf_mid
preprocessed/22_kaf/kaf_mid/112.png,kaf_mid
preprocessed/22_kaf/kaf_mid/1.png,kaf_mid
preprocessed/22_kaf/kaf_mid/82.png,kaf_mid
preprocessed/22_kaf/kaf_mid/81.png,kaf_mid
preprocessed/22_kaf/kaf_mid/57.png,kaf_mid
preprocessed/22_kaf/kaf_mid/100.png,kaf_mid
preprocessed/22_kaf/kaf_mid/15.png,kaf_mid
preprocessed/22_kaf/kaf_mid/107.png,kaf_mid
preprocessed/22_kaf/kaf_mid/106.png,kaf_mid
preprocessed/22_kaf/kaf_mid/59.png,kaf_mid
preprocessed/22_kaf/kaf_mid/3.png,kaf_mid
preprocessed/22_kaf/kaf_mid/70.png,kaf_mid
preprocessed/22_kaf/kaf_mid/113.png,kaf_mid
preprocessed/22_kaf/kaf_mid/87.png,kaf_mid
preprocessed/22_kaf/kaf_mid/108.png,kaf_mid
preprocessed/22_kaf/kaf_begin/13.png,kaf_begin
preprocessed/22_kaf/kaf_begin/51.png,kaf_begin
preprocessed/22_kaf/kaf_begin/29.png,kaf_begin
preprocessed/22_kaf/kaf_begin/42.png,kaf_begin
preprocessed/22_kaf/kaf_begin/38.png,kaf_begin
preprocessed/22_kaf/kaf_begin/43.png,kaf_begin
preprocessed/22_kaf/kaf_begin/2.png,kaf_begin
preprocessed/22_kaf/kaf_begin/14.png,kaf_begin
preprocessed/22_kaf/kaf_begin/32.png,kaf_begin
preprocessed/22_kaf/kaf_begin/74.png,kaf_begin
preprocessed/22_kaf/kaf_begin/40.png,kaf_begin
preprocessed/22_kaf/kaf_begin/23.png,kaf_begin
preprocessed/22_kaf/kaf_begin/41.png,kaf_begin
preprocessed/22_kaf/kaf_begin/12.png,kaf_begin
preprocessed/22_kaf/kaf_begin/9.png,kaf_begin
preprocessed/22_kaf/kaf_begin/52.png,kaf_begin
preprocessed/22_kaf/kaf_begin/11.png,kaf_begin
preprocessed/22_kaf/kaf_begin/39.png,kaf_begin
preprocessed/22_kaf/kaf_begin/0.png,kaf_begin
preprocessed/22_kaf/kaf_begin/84.png,kaf_begin
preprocessed/22_kaf/kaf_end/105.png,kaf_end
preprocessed/22_kaf/kaf_end/103.png,kaf_end
preprocessed/22_kaf/kaf_end/95.png,kaf_end
preprocessed/22_kaf/kaf_end/110.png,kaf_end
preprocessed/22_kaf/kaf_end/31.png,kaf_end
preprocessed/22_kaf/kaf_end/72.png,kaf_end
preprocessed/22_kaf/kaf_end/120.png,kaf_end
preprocessed/22_kaf/kaf_end/64.png,kaf_end
preprocessed/22_kaf/kaf_end/114.png,kaf_end
preprocessed/22_kaf/kaf_end/80.png,kaf_end
preprocessed/22_kaf/kaf_end/76.png,kaf_end
preprocessed/22_kaf/kaf_end/88.png,kaf_end
preprocessed/22_kaf/kaf_end/121.png,kaf_end
preprocessed/22_kaf/kaf_end/73.png,kaf_end
preprocessed/22_kaf/kaf_end/35.png,kaf_end
preprocessed/22_kaf/kaf_end/10.png,kaf_end
preprocessed/22_kaf/kaf_end/123.png,kaf_end
preprocessed/22_kaf/kaf_end/101.png,kaf_end
preprocessed/22_kaf/kaf_end/92.png,kaf_end
preprocessed/22_kaf/kaf_end/90.png,kaf_end
preprocessed/15_ghea/ghea_mid/83.png,ghea_mid
preprocessed/15_ghea/ghea_mid/124.png,ghea_mid
preprocessed/15_ghea/ghea_mid/133.png,ghea_mid
preprocessed/15_ghea/ghea_mid/53.png,ghea_mid
preprocessed/15_ghea/ghea_mid/141.png,ghea_mid
preprocessed/15_ghea/ghea_mid/25.png,ghea_mid
preprocessed/15_ghea/ghea_mid/120.png,ghea_mid
preprocessed/15_ghea/ghea_mid/81.png,ghea_mid
preprocessed/15_ghea/ghea_mid/158.png,ghea_mid
preprocessed/15_ghea/ghea_mid/16.png,ghea_mid
preprocessed/15_ghea/ghea_mid/139.png,ghea_mid
preprocessed/15_ghea/ghea_mid/140.png,ghea_mid
preprocessed/15_ghea/ghea_mid/122.png,ghea_mid
preprocessed/15_ghea/ghea_mid/5.png,ghea_mid
preprocessed/15_ghea/ghea_mid/173.png,ghea_mid
preprocessed/15_ghea/ghea_mid/149.png,ghea_mid
preprocessed/15_ghea/ghea_mid/54.png,ghea_mid
preprocessed/15_ghea/ghea_mid/35.png,ghea_mid
preprocessed/15_ghea/ghea_mid/118.png,ghea_mid
preprocessed/15_ghea/ghea_mid/150.png,ghea_mid
preprocessed/15_ghea/ghea_begin/188.png,ghea_begin
preprocessed/15_ghea/ghea_begin/94.png,ghea_begin
preprocessed/15_ghea/ghea_begin/49.png,ghea_begin
preprocessed/15_ghea/ghea_begin/330.png,ghea_begin
preprocessed/15_ghea/ghea_begin/38.png,ghea_begin
preprocessed/15_ghea/ghea_begin/190.png,ghea_begin
preprocessed/15_ghea/ghea_begin/125.png,ghea_begin
preprocessed/15_ghea/ghea_begin/64.png,ghea_begin
preprocessed/15_ghea/ghea_begin/57.png,ghea_begin
preprocessed/15_ghea/ghea_begin/77.png,ghea_begin
preprocessed/15_ghea/ghea_begin/189.png,ghea_begin
preprocessed/15_ghea/ghea_begin/23.png,ghea_begin
preprocessed/15_ghea/ghea_begin/3.png,ghea_begin
preprocessed/15_ghea/ghea_begin/347.png,ghea_begin
preprocessed/15_ghea/ghea_begin/6.png,ghea_begin
preprocessed/15_ghea/ghea_begin/24.png,ghea_begin
preprocessed/15_ghea/ghea_begin/303.png,ghea_begin
preprocessed/15_ghea/ghea_begin/92.png,ghea_begin
preprocessed/15_ghea/ghea_begin/52.png,ghea_begin
preprocessed/15_ghea/ghea_begin/0.png,ghea_begin
preprocessed/15_ghea/ghea_end/51.png,ghea_end
preprocessed/15_ghea/ghea_end/67.png,ghea_end
preprocessed/15_ghea/ghea_end/79.png,ghea_end
preprocessed/15_ghea/ghea_end/103.png,ghea_end
preprocessed/15_ghea/ghea_end/72.png,ghea_end
preprocessed/15_ghea/ghea_end/74.png,ghea_end
preprocessed/15_ghea/ghea_end/66.png,ghea_end
preprocessed/15_ghea/ghea_end/98.png,ghea_end
preprocessed/15_ghea/ghea_end/59.png,ghea_end
preprocessed/15_ghea/ghea_end/70.png,ghea_end
preprocessed/15_ghea/ghea_end/87.png,ghea_end
preprocessed/15_ghea/ghea_end/68.png,ghea_end
preprocessed/15_ghea/ghea_end/10.png,ghea_end
preprocessed/15_ghea/ghea_end/91.png,ghea_end
preprocessed/15_ghea/ghea_end/26.png,ghea_end
preprocessed/15_ghea/ghea_end/9.png,ghea_end
preprocessed/15_ghea/ghea_end/11.png,ghea_end
preprocessed/15_ghea/ghea_end/65.png,ghea_end
preprocessed/15_ghea/ghea_end/36.png,ghea_end
preprocessed/15_ghea/ghea_end/56.png,ghea_end
preprocessed/24_mem/mem_end/318.png,mem_end
preprocessed/24_mem/mem_end/182.png,mem_end
preprocessed/24_mem/mem_end/191.png,mem_end
preprocessed/24_mem/mem_end/253.png,mem_end
preprocessed/24_mem/mem_end/89.png,mem_end
preprocessed/24_mem/mem_end/22.png,mem_end
preprocessed/24_mem/mem_end/441.png,mem_end
preprocessed/24_mem/mem_end/239.png,mem_end
preprocessed/24_mem/mem_end/100.png,mem_end
preprocessed/24_mem/mem_end/327.png,mem_end
preprocessed/24_mem/mem_end/183.png,mem_end
preprocessed/24_mem/mem_end/23.png,mem_end
preprocessed/24_mem/mem_end/173.png,mem_end
preprocessed/24_mem/mem_end/70.png,mem_end
preprocessed/24_mem/mem_end/68.png,mem_end
preprocessed/24_mem/mem_end/155.png,mem_end
preprocessed/24_mem/mem_end/138.png,mem_end
preprocessed/24_mem/mem_end/393.png,mem_end
preprocessed/24_mem/mem_end/250.png,mem_end
preprocessed/24_mem/mem_end/0.png,mem_end
preprocessed/24_mem/mem_begin/51.png,mem_begin
preprocessed/24_mem/mem_begin/71.png,mem_begin
preprocessed/24_mem/mem_begin/58.png,mem_begin
preprocessed/24_mem/mem_begin/46.png,mem_begin
preprocessed/24_mem/mem_begin/28.png,mem_begin
preprocessed/24_mem/mem_begin/55.png,mem_begin
preprocessed/24_mem/mem_begin/72.png,mem_begin
preprocessed/24_mem/mem_begin/43.png,mem_begin
preprocessed/24_mem/mem_begin/34.png,mem_begin
preprocessed/24_mem/mem_begin/76.png,mem_begin
preprocessed/24_mem/mem_begin/60.png,mem_begin
preprocessed/24_mem/mem_begin/17.png,mem_begin
preprocessed/24_mem/mem_begin/41.png,mem_begin
preprocessed/24_mem/mem_begin/6.png,mem_begin
preprocessed/24_mem/mem_begin/45.png,mem_begin
preprocessed/24_mem/mem_begin/47.png,mem_begin
preprocessed/24_mem/mem_begin/26.png,mem_begin
preprocessed/24_mem/mem_begin/8.png,mem_begin
preprocessed/24_mem/mem_begin/27.png,mem_begin
preprocessed/24_mem/mem_begin/78.png,mem_begin
preprocessed/24_mem/mem_mid/342.png,mem_mid
preprocessed/24_mem/mem_mid/109.png,mem_mid
preprocessed/24_mem/mem_mid/269.png,mem_mid
preprocessed/24_mem/mem_mid/49.png,mem_mid
preprocessed/24_mem/mem_mid/301.png,mem_mid
preprocessed/24_mem/mem_mid/134.png,mem_mid
preprocessed/24_mem/mem_mid/561.png,mem_mid
preprocessed/24_mem/mem_mid/538.png,mem_mid
preprocessed/24_mem/mem_mid/214.png,mem_mid
preprocessed/24_mem/mem_mid/18.png,mem_mid
preprocessed/24_mem/mem_mid/145.png,mem_mid
preprocessed/24_mem/mem_mid/98.png,mem_mid
preprocessed/24_mem/mem_mid/122.png,mem_mid
preprocessed/24_mem/mem_mid/3.png,mem_mid
preprocessed/24_mem/mem_mid/334.png,mem_mid
preprocessed/24_mem/mem_mid/192.png,mem_mid
preprocessed/24_mem/mem_mid/10.png,mem_mid
preprocessed/24_mem/mem_mid/11.png,mem_mid
preprocessed/24_mem/mem_mid/154.png,mem_mid
preprocessed/24_mem/mem_mid/146.png,mem_mid
preprocessed/24_mem/mem_discreate/271.png,mem_discreate
preprocessed/24_mem/mem_discreate/211.png,mem_discreate
preprocessed/24_mem/mem_discreate/372.png,mem_discreate
preprocessed/24_mem/mem_discreate/430.png,mem_discreate
preprocessed/24_mem/mem_discreate/117.png,mem_discreate
preprocessed/24_mem/mem_discreate/207.png,mem_discreate
preprocessed/24_mem/mem_discreate/133.png,mem_discreate
preprocessed/24_mem/mem_discreate/375.png,mem_discreate
preprocessed/24_mem/mem_discreate/110.png,mem_discreate
preprocessed/24_mem/mem_discreate/1.png,mem_discreate
preprocessed/24_mem/mem_discreate/428.png,mem_discreate
preprocessed/24_mem/mem_discreate/360.png,mem_discreate
preprocessed/24_mem/mem_discreate/15.png,mem_discreate
preprocessed/24_mem/mem_discreate/426.png,mem_discreate
preprocessed/24_mem/mem_discreate/44.png,mem_discreate
preprocessed/24_mem/mem_discreate/408.png,mem_discreate
preprocessed/24_mem/mem_discreate/92.png,mem_discreate
preprocessed/24_mem/mem_discreate/221.png,mem_discreate
preprocessed/24_mem/mem_discreate/213.png,mem_discreate
preprocessed/24_mem/mem_discreate/39.png,mem_discreate
preprocessed/20_fa/fa_end/99.png,fa_end
preprocessed/20_fa/fa_end/105.png,fa_end
preprocessed/20_fa/fa_end/28.png,fa_end
preprocessed/20_fa/fa_end/53.png,fa_end
preprocessed/20_fa/fa_end/110.png,fa_end
preprocessed/20_fa/fa_end/72.png,fa_end
preprocessed/20_fa/fa_end/80.png,fa_end
preprocessed/20_fa/fa_end/76.png,fa_end
preprocessed/20_fa/fa_end/85.png,fa_end
preprocessed/20_fa/fa_end/77.png,fa_end
preprocessed/20_fa/fa_end/63.png,fa_end
preprocessed/20_fa/fa_end/44.png,fa_end
preprocessed/20_fa/fa_end/23.png,fa_end
preprocessed/20_fa/fa_end/73.png,fa_end
preprocessed/20_fa/fa_end/6.png,fa_end
preprocessed/20_fa/fa_end/87.png,fa_end
preprocessed/20_fa/fa_end/104.png,fa_end
preprocessed/20_fa/fa_end/78.png,fa_end
preprocessed/20_fa/fa_end/37.png,fa_end
preprocessed/20_fa/fa_end/90.png,fa_end
preprocessed/20_fa/fa_begin/89.png,fa_begin
preprocessed/20_fa/fa_begin/20.png,fa_begin
preprocessed/20_fa/fa_begin/83.png,fa_begin
preprocessed/20_fa/fa_begin/22.png,fa_begin
preprocessed/20_fa/fa_begin/19.png,fa_begin
preprocessed/20_fa/fa_begin/112.png,fa_begin
preprocessed/20_fa/fa_begin/86.png,fa_begin
preprocessed/20_fa/fa_begin/1.png,fa_begin
preprocessed/20_fa/fa_begin/34.png,fa_begin
preprocessed/20_fa/fa_begin/4.png,fa_begin
preprocessed/20_fa/fa_begin/16.png,fa_begin
preprocessed/20_fa/fa_begin/5.png,fa_begin
preprocessed/20_fa/fa_begin/3.png,fa_begin
preprocessed/20_fa/fa_begin/7.png,fa_begin
preprocessed/20_fa/fa_begin/70.png,fa_begin
preprocessed/20_fa/fa_begin/111.png,fa_begin
preprocessed/20_fa/fa_begin/10.png,fa_begin
preprocessed/20_fa/fa_begin/9.png,fa_begin
preprocessed/20_fa/fa_begin/11.png,fa_begin
preprocessed/20_fa/fa_begin/56.png,fa_begin
preprocessed/20_fa/fa_mid/93.png,fa_mid
preprocessed/20_fa/fa_mid/13.png,fa_mid
preprocessed/20_fa/fa_mid/94.png,fa_mid
preprocessed/20_fa/fa_mid/29.png,fa_mid
preprocessed/20_fa/fa_mid/61.png,fa_mid
preprocessed/20_fa/fa_mid/21.png,fa_mid
preprocessed/20_fa/fa_mid/25.png,fa_mid
preprocessed/20_fa/fa_mid/18.png,fa_mid
preprocessed/20_fa/fa_mid/14.png,fa_mid
preprocessed/20_fa/fa_mid/88.png,fa_mid
preprocessed/20_fa/fa_mid/40.png,fa_mid
preprocessed/20_fa/fa_mid/15.png,fa_mid
preprocessed/20_fa/fa_mid/35.png,fa_mid
preprocessed/20_fa/fa_mid/47.png,fa_mid
preprocessed/20_fa/fa_mid/8.png,fa_mid
preprocessed/20_fa/fa_mid/92.png,fa_mid
preprocessed/20_fa/fa_mid/52.png,fa_mid
preprocessed/20_fa/fa_mid/27.png,fa_mid
preprocessed/20_fa/fa_mid/39.png,fa_mid
preprocessed/20_fa/fa_mid/0.png,fa_mid
preprocessed/26_ha/ha_begin/13.png,ha_begin
preprocessed/26_ha/ha_begin/144.png,ha_begin
preprocessed/26_ha/ha_begin/38.png,ha_begin
preprocessed/26_ha/ha_begin/236.png,ha_begin
preprocessed/26_ha/ha_begin/2.png,ha_begin
preprocessed/26_ha/ha_begin/18.png,ha_begin
preprocessed/26_ha/ha_begin/209.png,ha_begin
preprocessed/26_ha/ha_begin/100.png,ha_begin
preprocessed/26_ha/ha_begin/4.png,ha_begin
preprocessed/26_ha/ha_begin/15.png,ha_begin
preprocessed/26_ha/ha_begin/59.png,ha_begin
preprocessed/26_ha/ha_begin/70.png,ha_begin
preprocessed/26_ha/ha_begin/45.png,ha_begin
preprocessed/26_ha/ha_begin/229.png,ha_begin
preprocessed/26_ha/ha_begin/238.png,ha_begin
preprocessed/26_ha/ha_begin/172.png,ha_begin
preprocessed/26_ha/ha_begin/263.png,ha_begin
preprocessed/26_ha/ha_begin/27.png,ha_begin
preprocessed/26_ha/ha_begin/265.png,ha_begin
preprocessed/26_ha/ha_begin/36.png,ha_begin
preprocessed/26_ha/ha_end/653.png,ha_end
preprocessed/26_ha/ha_end/191.png,ha_end
preprocessed/26_ha/ha_end/99.png,ha_end
preprocessed/26_ha/ha_end/211.png,ha_end
preprocessed/26_ha/ha_end/842.png,ha_end
preprocessed/26_ha/ha_end/194.png,ha_end
preprocessed/26_ha/ha_end/845.png,ha_end
preprocessed/26_ha/ha_end/199.png,ha_end
preprocessed/26_ha/ha_end/562.png,ha_end
preprocessed/26_ha/ha_end/85.png,ha_end
preprocessed/26_ha/ha_end/603.png,ha_end
preprocessed/26_ha/ha_end/516.png,ha_end
preprocessed/26_ha/ha_end/602.png,ha_end
preprocessed/26_ha/ha_end/834.png,ha_end
preprocessed/26_ha/ha_end/212.png,ha_end
preprocessed/26_ha/ha_end/652.png,ha_end
preprocessed/26_ha/ha_end/841.png,ha_end
preprocessed/26_ha/ha_end/647.png,ha_end
preprocessed/26_ha/ha_end/535.png,ha_end
preprocessed/26_ha/ha_end/566.png,ha_end
preprocessed/26_ha/ha_discreate/329.png,ha_discreate
preprocessed/26_ha/ha_discreate/71.png,ha_discreate
preprocessed/26_ha/ha_discreate/207.png,ha_discreate
preprocessed/26_ha/ha_discreate/331.png,ha_discreate
preprocessed/26_ha/ha_discreate/414.png,ha_discreate
preprocessed/26_ha/ha_discreate/337.png,ha_discreate
preprocessed/26_ha/ha_discreate/356.png,ha_discreate
preprocessed/26_ha/ha_discreate/57.png,ha_discreate
preprocessed/26_ha/ha_discreate/367.png,ha_discreate
preprocessed/26_ha/ha_discreate/323.png,ha_discreate
preprocessed/26_ha/ha_discreate/210.png,ha_discreate
preprocessed/26_ha/ha_discreate/439.png,ha_discreate
preprocessed/26_ha/ha_discreate/322.png,ha_discreate
preprocessed/26_ha/ha_discreate/44.png,ha_discreate
preprocessed/26_ha/ha_discreate/122.png,ha_discreate
preprocessed/26_ha/ha_discreate/24.png,ha_discreate
preprocessed/26_ha/ha_discreate/393.png,ha_discreate
preprocessed/26_ha/ha_discreate/453.png,ha_discreate
preprocessed/26_ha/ha_discreate/326.png,ha_discreate
preprocessed/26_ha/ha_discreate/321.png,ha_discreate
preprocessed/26_ha/ha_mid/22.png,ha_mid
preprocessed/26_ha/ha_mid/19.png,ha_mid
preprocessed/26_ha/ha_mid/21.png,ha_mid
preprocessed/26_ha/ha_mid/1.png,ha_mid
preprocessed/26_ha/ha_mid/25.png,ha_mid
preprocessed/26_ha/ha_mid/34.png,ha_mid
preprocessed/26_ha/ha_mid/48.png,ha_mid
preprocessed/26_ha/ha_mid/40.png,ha_mid
preprocessed/26_ha/ha_mid/23.png,ha_mid
preprocessed/26_ha/ha_mid/5.png,ha_mid
preprocessed/26_ha/ha_mid/41.png,ha_mid
preprocessed/26_ha/ha_mid/3.png,ha_mid
preprocessed/26_ha/ha_mid/7.png,ha_mid
preprocessed/26_ha/ha_mid/6.png,ha_mid
preprocessed/26_ha/ha_mid/35.png,ha_mid
preprocessed/26_ha/ha_mid/47.png,ha_mid
preprocessed/26_ha/ha_mid/26.png,ha_mid
preprocessed/26_ha/ha_mid/8.png,ha_mid
preprocessed/26_ha/ha_mid/39.png,ha_mid
preprocessed/26_ha/ha_mid/0.png,ha_mid
preprocessed/28_yea/yea_mid/191.png,yea_mid
preprocessed/28_yea/yea_mid/51.png,yea_mid
preprocessed/28_yea/yea_mid/49.png,yea_mid
preprocessed/28_yea/yea_mid/79.png,yea_mid
preprocessed/28_yea/yea_mid/119.png,yea_mid
preprocessed/28_yea/yea_mid/1.png,yea_mid
preprocessed/28_yea/yea_mid/25.png,yea_mid
preprocessed/28_yea/yea_mid/18.png,yea_mid
preprocessed/28_yea/yea_mid/66.png,yea_mid
preprocessed/28_yea/yea_mid/17.png,yea_mid
preprocessed/28_yea/yea_mid/23.png,yea_mid
preprocessed/28_yea/yea_mid/30.png,yea_mid
preprocessed/28_yea/yea_mid/24.png,yea_mid
preprocessed/28_yea/yea_mid/35.png,yea_mid
preprocessed/28_yea/yea_mid/155.png,yea_mid
preprocessed/28_yea/yea_mid/26.png,yea_mid
preprocessed/28_yea/yea_mid/9.png,yea_mid
preprocessed/28_yea/yea_mid/52.png,yea_mid
preprocessed/28_yea/yea_mid/78.png,yea_mid
preprocessed/28_yea/yea_mid/37.png,yea_mid
preprocessed/28_yea/yea_end/135.png,yea_end
preprocessed/28_yea/yea_end/83.png,yea_end
preprocessed/28_yea/yea_end/42.png,yea_end
preprocessed/28_yea/yea_end/137.png,yea_end
